threshold,precision,recall,f1,tp,fp,fn,total_pos,total_neg,layer
-0.70391446352005,0.0021286686446005715,1.0,0.0042482940788025544,1737,814266,0,1737,814266,8
-0.6996479034423828,0.0021286712532567324,1.0,0.004248299273973725,1737,814265,0,1737,814266,8
-0.6953813433647156,0.002128673861919287,1.0,0.004248304469157603,1737,814264,0,1737,814266,8
-0.6911147832870483,0.0021286764705882354,1.0,0.004248309664354187,1737,814263,0,1737,814266,8
-0.6868482232093811,0.0021286790792635775,1.0,0.004248314859563477,1737,814262,0,1737,814266,8
-0.6825816631317139,0.0021286973401700017,1.0,0.0042483512263842916,1737,814255,0,1737,814266,8
-0.6783151030540466,0.0021287129926248734,1.0,0.004248382398440548,1737,814249,0,1737,814266,8
-0.6740485429763794,0.002128799085241429,1.0,0.004248553852927148,1737,814216,0,1737,814266,8
-0.6697820425033569,0.0021289347604672624,1.0,0.00424882405171971,1737,814164,0,1737,814266,8
-0.6655154824256897,0.002129033918684877,1.0,0.0042490215264187866,1737,814126,0,1737,814266,8
-0.6612489223480225,0.002129161794232509,1.0,0.004249276191943989,1737,814077,0,1737,814266,8
-0.6569823622703552,0.0021293027360988525,1.0,0.004249556879107812,1737,814023,0,1737,814266,8
-0.652715802192688,0.002129480244994434,1.0,0.0042499103897708545,1737,813955,0,1737,814266,8
-0.6484492421150208,0.002129788345386194,1.0,0.004250523974350033,1737,813837,0,1737,814266,8
-0.6441826820373535,0.002130080862137046,1.0,0.004251106523625213,1737,813725,0,1737,814266,8
-0.6399161219596863,0.002130386523496189,1.0,0.0042517152501217745,1737,813608,0,1737,814266,8
-0.635649561882019,0.0021307628425382206,1.0,0.004252464691322964,1737,813464,0,1737,814266,8
-0.6313830018043518,0.002131230813401356,1.0,0.00425339665678615,1737,813285,0,1737,814266,8
-0.6271164417266846,0.002131743464248809,1.0,0.004254417601581262,1737,813089,0,1737,814266,8
-0.6228498816490173,0.0021322694491330368,1.0,0.004255465100041403,1737,812888,0,1737,814266,8
-0.6185833215713501,0.0021327564126963467,1.0,0.004256434886593088,1737,812702,0,1737,814266,8
-0.6143167614936829,0.002133259318118458,1.0,0.004257436420321967,1737,812510,0,1737,814266,8
-0.6100502014160156,0.002133793915063455,1.0,0.004258501066463998,1737,812306,0,1737,814266,8
-0.6057837009429932,0.002134365496267625,1.0,0.004259639365247523,1737,812088,0,1737,814266,8
-0.6015170812606812,0.0021351315804030075,1.0,0.00426116501281784,1737,811796,0,1737,814266,8
-0.5972505807876587,0.002136029542874921,1.0,0.004262953291579133,1737,811454,0,1737,814266,8
-0.5929840207099915,0.0021371543734151283,1.0,0.004265193370165745,1737,811026,0,1737,814266,8
-0.5887174606323242,0.00213595245012828,0.9988485895221646,0.004262789289219811,1735,810549,2,1737,814266,8
-0.584450900554657,0.0021360046119961174,0.998272884283247,0.004262887922186316,1734,810062,3,1737,814266,8
-0.5801843404769897,0.0021361331921570755,0.9976971790443293,0.004263138732817066,1733,809546,4,1737,814266,8
-0.5759177803993225,0.0021376271721647144,0.9976971790443293,0.004266113934536199,1733,808979,4,1737,814266,8
-0.5716512203216553,0.0021368154413616367,0.9965457685664939,0.00426448687580144,1731,808353,6,1737,814266,8
-0.567384660243988,0.0021358045584418633,0.9953943580886586,0.004262463205747053,1729,807802,8,1737,814266,8
-0.5631181001663208,0.0021372671905381733,0.9953943580886586,0.004265375952555402,1729,807248,8,1737,814266,8
-0.5588515400886536,0.002137955011388817,0.9948186528497409,0.004266740412797259,1728,806521,9,1737,814266,8
-0.5545849800109863,0.0021388268280962833,0.9942429476108232,0.004268471271853671,1727,805725,10,1737,814266,8
-0.5503184199333191,0.002139936471410895,0.9936672423719056,0.00427067572432615,1726,804840,11,1737,814266,8
-0.5460518598556519,0.002142507801657899,0.9936672423719056,0.004275796292740932,1726,803872,11,1737,814266,8
-0.5417853593826294,0.0021429299470731105,0.9925158318940702,0.004276626277685511,1724,802782,13,1737,814266,8
-0.5375187397003174,0.002143518656827891,0.9913644214162349,0.004277787921583825,1722,801630,15,1737,814266,8
-0.5332522392272949,0.0021455936786646205,0.9907887161773172,0.004281914695103291,1721,800388,16,1737,814266,8
-0.5289856195449829,0.002149194832441478,0.9907887161773172,0.004289085883898109,1721,799044,16,1737,814266,8
-0.5247191190719604,0.0021517482954900857,0.9902130109383995,0.004294165302894692,1720,797630,17,1737,814266,8
-0.5204525589942932,0.0021532707656519473,0.9890616004605642,0.004297186193475931,1718,796138,19,1737,814266,8
-0.516185998916626,0.0021512938531770202,0.9861830742659758,0.004293222322751071,1713,794552,24,1737,814266,8
-0.5119194388389587,0.0021521155547612725,0.9844559585492227,0.004294842170829231,1710,792857,27,1737,814266,8
-0.5076528787612915,0.00215495760108303,0.9833045480713875,0.00430049047748537,1708,790883,29,1737,814266,8
-0.5033863186836243,0.0021573949298055815,0.9815774323546345,0.004305327242747228,1705,788600,32,1737,814266,8
-0.49911975860595703,0.0021638291526800387,0.9815774323546345,0.004318139223899951,1705,786250,32,1737,814266,8
-0.4948531985282898,0.0021610999464179576,0.9775474956822107,0.00431266572522884,1698,784013,39,1737,814266,8
-0.49058663845062256,0.0021621925193754912,0.97524467472654,0.0043148187534147306,1694,781770,43,1737,814266,8
-0.4863200783729553,0.0021651700830088564,0.973517559009787,0.00432073056373908,1691,779310,46,1737,814266,8
-0.4820535182952881,0.002169478811295162,0.9723661485319517,0.004329298379396743,1689,776839,48,1737,814266,8
-0.47778695821762085,0.0021753642575280748,0.971790443293034,0.004341011110982526,1688,774274,49,1737,814266,8
-0.473520427942276,0.002173143003410322,0.9677605066206102,0.004336548123172414,1681,771853,56,1737,814266,8
-0.46925386786460876,0.002174569851410877,0.9654576856649395,0.004339365836744622,1677,769510,60,1737,814266,8
-0.46498730778694153,0.002173050272932512,0.9614277489925158,0.004336299500676412,1670,766835,67,1737,814266,8
-0.4607207477092743,0.0021746569527635777,0.9585492227979274,0.004339468968887442,1665,763973,72,1737,814266,8
-0.45645418763160706,0.002177381191149424,0.9562464018422567,0.0043448690784482985,1661,761182,76,1737,814266,8
-0.4521876275539398,0.002180641900961746,0.953943580886586,0.004351336979142731,1657,758211,80,1737,814266,8
-0.44792109727859497,0.002179081085866895,0.9493379389752447,0.0043481814897729405,1649,755092,88,1737,814266,8
-0.44365453720092773,0.002176209255789513,0.9441565918249856,0.004342409587193069,1640,751964,97,1737,814266,8
-0.4393879771232605,0.0021739709604369256,0.9395509499136442,0.004337904701656086,1632,749068,105,1737,814266,8
-0.43512141704559326,0.0021723001650948127,0.9355210132412205,0.0043345354444966075,1625,746430,112,1737,814266,8
-0.430854856967926,0.00216879298689872,0.9309153713298791,0.004327504004346238,1617,743959,120,1737,814266,8
-0.4265882968902588,0.002166310772754,0.9268854346574554,0.004322518981496397,1610,741589,127,1737,814266,8
-0.42232173681259155,0.002160080895029519,0.9211283822682786,0.004310054549127888,1600,739113,137,1737,814266,8
-0.4180551767349243,0.0021635169003590055,0.9194012665515257,0.00431687541475928,1597,736553,140,1737,814266,8
-0.4137886166572571,0.0021633102045422715,0.9159470351180196,0.004316425749880626,1591,733856,146,1737,814266,8
-0.40952208638191223,0.0021620382123874963,0.9119170984455959,0.004313848843716937,1584,731058,153,1737,814266,8
-0.405255526304245,0.0021569887669396935,0.9061600460564191,0.004303733091988877,1574,728147,163,1737,814266,8
-0.40098896622657776,0.0021552287694139183,0.9015544041450777,0.0043001776637898136,1566,725039,171,1737,814266,8
-0.3967224061489105,0.0021570217899273578,0.8986758779504893,0.004303713710677952,1561,722122,176,1737,814266,8
-0.3924558460712433,0.0021518384969595396,0.8929188255613126,0.00429333052832048,1551,719228,186,1737,814266,8
-0.38818928599357605,0.002153281316593637,0.8900402993667242,0.0042961688788972245,1546,716428,191,1737,814266,8
-0.3839227259159088,0.0021539252877258407,0.8871617731721358,0.004297416948443546,1541,713897,196,1737,814266,8
-0.37965619564056396,0.002151545073045937,0.8831318364997122,0.004292632147449396,1534,711442,203,1737,814266,8
-0.37538963556289673,0.002145638936100762,0.8779504893494531,0.004280815909476885,1525,709219,212,1737,814266,8
-0.3711230754852295,0.002145271581502678,0.8750719631548647,0.00428005045954226,1520,707015,217,1737,814266,8
-0.36685651540756226,0.002140581864514759,0.8704663212435233,0.004270661655982951,1512,704838,225,1737,814266,8
-0.362589955329895,0.0021458678906587287,0.8698906160046056,0.004281174872251838,1511,702633,226,1737,814266,8
-0.3583233952522278,0.002141257458072384,0.8652849740932642,0.004271943450041994,1503,700421,234,1737,814266,8
-0.35405683517456055,0.002139491409877676,0.8618307426597582,0.004268386566985441,1497,698202,240,1737,814266,8
-0.3497902750968933,0.0021322848285138247,0.8560736902705814,0.004253973975520339,1487,695887,250,1737,814266,8
-0.3455237150192261,0.0021351442733099774,0.8543465745538285,0.004259643039616977,1484,693551,253,1737,814266,8
-0.3412571847438812,0.0021356290503309577,0.8514680483592401,0.004260571849978323,1479,691057,258,1737,814266,8
-0.336990624666214,0.002137547949910368,0.8491652274035694,0.004264361502211686,1475,688568,262,1737,814266,8
-0.33272406458854675,0.0021427355736290785,0.8480138169257341,0.004274670040744309,1473,685966,264,1737,814266,8
-0.3284575045108795,0.002134456137072379,0.8416810592976396,0.004258113935129294,1462,683490,275,1737,814266,8
-0.3241909444332123,0.0021378573657904725,0.8399539435808866,0.004264859777022959,1459,681000,278,1737,814266,8
-0.31992438435554504,0.0021353380804898926,0.8359240069084629,0.00425979466733556,1452,678534,285,1737,814266,8
-0.3156578242778778,0.0021311828655259032,0.8313183649971215,0.004251466594042352,1444,676114,293,1737,814266,8
-0.31139129400253296,0.002128463196249639,0.8272884283246977,0.004246002198347694,1437,673698,300,1737,814266,8
-0.3071247339248657,0.002129623162215462,0.824985607369027,0.004248279787615657,1433,671456,304,1737,814266,8
-0.3028581738471985,0.0021267710663683817,0.8209556706966034,0.004242551362094023,1426,669074,311,1737,814266,8
-0.29859161376953125,0.0021281658712235156,0.8186528497409327,0.004245295692905699,1422,666759,315,1737,814266,8
-0.294325053691864,0.002128007857259781,0.8157743235463443,0.004244942467099449,1417,664464,320,1737,814266,8
-0.2900584936141968,0.0021294584122649573,0.8134715025906736,0.0042477971879763,1413,662136,324,1737,814266,8
-0.28579193353652954,0.0021324509120386683,0.8117443868739206,0.00425372729082824,1410,659801,327,1737,814266,8
-0.2815253734588623,0.0021291997820719255,0.8077144502014968,0.004247203596349161,1403,657530,334,1737,814266,8
-0.27725881338119507,0.0021315663663188152,0.8059873344847438,0.004251887914160457,1400,655394,337,1737,814266,8
-0.2729922831058502,0.0021309617282328753,0.8031088082901554,0.0042506448334859405,1395,653239,342,1737,814266,8
-0.268725723028183,0.002126639220559147,0.7990788716177317,0.00424198896716126,1388,651285,349,1737,814266,8
-0.26445916295051575,0.002120502958716266,0.7944732297063903,0.004229716517042999,1380,649409,357,1737,814266,8
-0.2601926028728485,0.00211430174106276,0.789867587795049,0.00421731465870336,1372,647542,365,1737,814266,8
-0.2559260427951813,0.0021177107083510454,0.7887161773172136,0.004224079721025742,1370,645555,367,1737,814266,8
-0.25165948271751404,0.002119593447401676,0.7869890616004606,0.004227800183091273,1367,643568,370,1737,814266,8
-0.2473929226398468,0.0021106398333885492,0.7812320092112838,0.004209905843299673,1357,641576,380,1737,814266,8
-0.24312639236450195,0.0021125782660319573,0.7795048934945308,0.004213736657019264,1354,639569,383,1737,814266,8
-0.23885983228683472,0.0021115340788139094,0.7766263672999424,0.004211617382834146,1349,637523,388,1737,814266,8
-0.23459327220916748,0.0021099629814530486,0.7737478411053541,0.0042084497780700315,1344,635634,393,1737,814266,8
-0.23032671213150024,0.0021050510203278337,0.7697179044329303,0.004198619511490463,1337,633802,400,1737,814266,8
-0.226060152053833,0.002106117371047675,0.7679907887161773,0.004200714814289987,1334,632059,403,1737,814266,8
-0.22179359197616577,0.0020990777355288696,0.7633851468048359,0.004186643470683235,1326,630380,411,1737,814266,8
-0.21752703189849854,0.002095015292024499,0.7599309153713298,0.004178511057226609,1320,628747,417,1737,814266,8
-0.2132604718208313,0.002092919248331633,0.7570523891767416,0.004174298384562397,1315,626994,422,1737,814266,8
-0.20899391174316406,0.0020922338386506287,0.7547495682210709,0.004172900022280931,1311,625292,426,1737,814266,8
-0.2047273814678192,0.0020911631955277585,0.7524467472654001,0.004170735287547786,1307,623704,430,1737,814266,8
-0.2004607915878296,0.0020853150510019938,0.7484168105929764,0.004159041756779238,1300,622107,437,1737,814266,8
-0.19619423151016235,0.0020905228558471926,0.7484168105929764,0.004169399494219769,1300,620554,437,1737,814266,8
-0.1919277310371399,0.002092508882684086,0.7472654001151411,0.004173331511385832,1298,619010,439,1737,814266,8
-0.18766117095947266,0.0020864275544192346,0.7432354634427173,0.0041611737668775725,1291,617470,446,1737,814266,8
-0.18339461088180542,0.00207880670338199,0.7386298215313759,0.00414594502018038,1283,615898,454,1737,814266,8
-0.17912805080413818,0.0020761582948859575,0.7357512953367875,0.004140632467029648,1278,614282,459,1737,814266,8
-0.17486149072647095,0.0020787345133464205,0.7345998848589522,0.004145737622893829,1276,612559,461,1737,814266,8
-0.1705949306488037,0.0020697981007519557,0.7294185377086931,0.004127882920599341,1267,610870,470,1737,814266,8
-0.16632837057113647,0.0020658110724852312,0.7259643062751872,0.004119898521769955,1261,609153,476,1737,814266,8
-0.16206181049346924,0.0020665603269699267,0.724237190558434,0.004121360638712616,1258,607483,479,1737,814266,8
-0.157795250415802,0.0020674839955322575,0.7225100748416811,0.004123169419553022,1255,605763,482,1737,814266,8
-0.15352869033813477,0.0020733109536899977,0.7225100748416811,0.004134756831820825,1255,604057,482,1737,814266,8
-0.14926213026046753,0.002071045132215521,0.7196315486470927,0.004130203850341237,1250,602310,487,1737,814266,8
-0.1449955701828003,0.0020700425305688465,0.717328727691422,0.004128172124236115,1246,600674,491,1737,814266,8
-0.14072901010513306,0.0020705658158412443,0.715601611974669,0.004129183996173113,1243,599076,494,1737,814266,8
-0.13646245002746582,0.002072803679936396,0.7144502014968336,0.00413361468116041,1241,597465,496,1737,814266,8
-0.13219588994979858,0.0020678973586169365,0.7109959700633276,0.0041238008421235406,1235,595990,502,1737,814266,8
-0.12792932987213135,0.0020691391173015606,0.7098445595854922,0.004126250550083077,1233,594667,504,1737,814266,8
-0.12366276979446411,0.0020686175580221997,0.7081174438687392,0.0041251842498453055,1230,593370,507,1737,814266,8
-0.11939626932144165,0.0020697478042638827,0.7069660333909038,0.004127411998400124,1228,592081,509,1737,814266,8
-0.11512970924377441,0.002065519005983756,0.7040875071963155,0.004118954600565809,1223,590880,514,1737,814266,8
-0.11086314916610718,0.0020628500837662667,0.7017846862406448,0.004113608485034598,1219,589711,518,1737,814266,8
-0.10659658908843994,0.0020603382346208047,0.6994818652849741,0.004108574578237067,1215,588494,522,1737,814266,8
-0.1023300290107727,0.002052470525469834,0.6954519286125503,0.004092861886240124,1208,587351,529,1737,814266,8
-0.09806346893310547,0.002053139891009937,0.694300518134715,0.004094172763227131,1206,586187,531,1737,814266,8
-0.09379690885543823,0.0020521095959578728,0.6925734024179621,0.00409209423041926,1203,585023,534,1737,814266,8
-0.089530348777771,0.002051033122475734,0.690846286701209,0.004089923791086692,1200,583871,537,1737,814266,8
-0.08526378870010376,0.0020480223570065997,0.6885434657455383,0.004083897458661635,1196,582782,541,1737,814266,8
-0.08099722862243652,0.002045154681980163,0.6862406447898676,0.004078155524155887,1192,581649,545,1737,814266,8
-0.07673066854476929,0.0020423565493801585,0.6839378238341969,0.0040725517553452245,1188,580493,549,1737,814266,8
-0.07246410846710205,0.002039796709449565,0.6816350028785262,0.004067421636003552,1184,579266,553,1737,814266,8
-0.06819754838943481,0.0020393115726183137,0.6799078871617732,0.004066426330885214,1181,577936,556,1737,814266,8
-0.06393098831176758,0.0020443455065078044,0.6799078871617732,0.004076434000428009,1181,576510,556,1737,814266,8
-0.05966442823410034,0.0020429594272076373,0.6776050662061025,0.0040736369583049235,1177,574948,560,1737,814266,8
-0.05539792776107788,0.0020424260469392337,0.6753022452504318,0.004072534866522929,1173,573144,564,1737,814266,8
-0.051131367683410645,0.0020481096053194927,0.6747265400115141,0.004083822904253169,1172,571063,565,1737,814266,8
-0.04686480760574341,0.002052375932120736,0.6735751295336787,0.004092282724271084,1170,568901,567,1737,814266,8
-0.04259824752807617,0.0020537352971223047,0.671272308578008,0.004094942254641491,1166,566580,571,1737,814266,8
-0.038331687450408936,0.0020607396374867112,0.6706966033390904,0.004108854669986668,1165,564166,572,1737,814266,8
-0.0340651273727417,0.0020671173834982235,0.6701208981001727,0.0041215211387295525,1164,561939,573,1737,814266,8
-0.029798567295074463,0.0020719327994807688,0.6689694876223373,0.004131070843243282,1162,559667,575,1737,814266,8
-0.025532007217407227,0.002078544267084882,0.6683937823834197,0.004144201063357017,1161,557403,576,1737,814266,8
-0.02126544713973999,0.002081270185894452,0.6666666666666666,0.0041495857581056676,1158,555233,579,1737,814266,8
-0.016998887062072754,0.0020816347145959755,0.6643638457109959,0.004150265505503417,1154,553218,583,1737,814266,8
-0.012732326984405518,0.0020871573749244245,0.6637881404720783,0.004161230540472749,1153,551273,584,1737,814266,8
-0.008465766906738281,0.0020849641033837078,0.66090961427749,0.00415681475017471,1148,549461,589,1737,814266,8
-0.004199206829071045,0.00208197859004694,0.6580310880829016,0.004150824172831167,1143,547854,594,1737,814266,8
6.73532485961914e-05,0.002073873758644947,0.6534254461715602,0.004134624841991759,1135,546150,602,1737,814266,8
0.004333913326263428,0.002076236166824568,0.6522740356937248,0.004139296648375335,1133,544566,604,1737,814266,8
0.008600473403930664,0.0020729121107317307,0.6493955094991365,0.004132632593208634,1128,543034,609,1737,814266,8
0.0128670334815979,0.0020733734615568915,0.6476683937823834,0.004133514350643267,1125,541469,612,1737,814266,8
0.01713353395462036,0.002067845283039788,0.6442141623488774,0.004122458001768346,1119,540024,618,1737,814266,8
0.021400094032287598,0.00206793040191228,0.6424870466321243,0.004122591691647873,1116,538554,621,1737,814266,8
0.025666654109954834,0.002065946805585488,0.6401842256764536,0.0041186024159751405,1112,537140,625,1737,814266,8
0.02993321418762207,0.002067485713859977,0.6390328151986183,0.00412163654963323,1110,535774,627,1737,814266,8
0.03419977426528931,0.002069241141294807,0.6378814047207829,0.004125100754096712,1108,534354,629,1737,814266,8
0.03846633434295654,0.0020672608793348814,0.6355785837651122,0.004121117554504953,1104,532936,633,1737,814266,8
0.04273289442062378,0.0020650257846628658,0.6332757628094415,0.004116627808195083,1100,531581,637,1737,814266,8
0.046999454498291016,0.002064774051229736,0.6315486470926885,0.004116091026771477,1097,530196,640,1737,814266,8
0.05126601457595825,0.0020664393268880555,0.6303972366148531,0.004119375359739971,1095,528802,642,1737,814266,8
0.05553257465362549,0.0020663893819376374,0.6286701208981001,0.004119239147860693,1092,527366,645,1737,814266,8
0.059799134731292725,0.002070063392133759,0.6280944156591824,0.004126526644653482,1091,525946,646,1737,814266,8
0.06406569480895996,0.002068014268727705,0.6257915947035118,0.00412240548238212,1087,524538,650,1737,814266,8
0.0683322548866272,0.002069974683351108,0.6246401842256765,0.004126275437442242,1085,523076,652,1737,814266,8
0.07259881496429443,0.002072663803596445,0.6234887737478411,0.004131592952257784,1083,521433,654,1737,814266,8
0.07686537504196167,0.002073477913620446,0.6217616580310881,0.004133172343719205,1080,519784,657,1737,814266,8
0.08113187551498413,0.0020729820694757243,0.6194588370754174,0.0041321361915222085,1076,517983,661,1737,814266,8
0.08539843559265137,0.0020725428670305217,0.6171560161197467,0.004131212233321002,1072,516167,665,1737,814266,8
0.0896649956703186,0.0020734212226008733,0.6154289004029937,0.004132918366163423,1069,514504,668,1737,814266,8
0.09393155574798584,0.0020679646403336757,0.6119746689694876,0.00412200035287115,1063,512969,674,1737,814266,8
0.09819811582565308,0.0020702842982302096,0.6108232584916523,0.004126582229248951,1061,511429,676,1737,814266,8
0.10246467590332031,0.002071729982569297,0.6096718480138169,0.004129427729165691,1059,510108,678,1737,814266,8
0.10673123598098755,0.002065171558292556,0.6062176165803109,0.004116320252061091,1053,508832,684,1737,814266,8
0.11099779605865479,0.002064961729375949,0.6044905008635578,0.004115863517965744,1050,507434,687,1737,814266,8
0.11526435613632202,0.0020642256098041844,0.6027633851468048,0.004114361163888719,1047,506165,690,1737,814266,8
0.11953091621398926,0.002049313963989779,0.597006332757628,0.004084606900898063,1037,504986,700,1737,814266,8
0.1237974762916565,0.002044098655490148,0.5941278065630398,0.004074180081128295,1032,503836,705,1737,814266,8
0.12806403636932373,0.002044656894662453,0.5929763960852044,0.0040752617762206495,1030,502722,707,1737,814266,8
0.13233059644699097,0.0020445830482585243,0.5918249856073691,0.004075087854216506,1028,501764,709,1737,814266,8
0.1365971565246582,0.0020443011618245686,0.5906735751295337,0.004074500615543465,1026,500857,711,1737,814266,8
0.14086371660232544,0.0020480922400060685,0.5906735751295337,0.004082030511785571,1026,499928,711,1737,814266,8
0.14513027667999268,0.0020441757991187244,0.588370754173863,0.004074196621845189,1022,498935,715,1737,814266,8
